车辆ID,发车时间,发车位置,方向,期望速度,车辆类型名称,路径
8241,266.0846,1129.54_0.9621004_1085.559,Left,19.28591,2_0,61_65
8242,266.2446,1130.014_0.8651666_1082.596,Left,21.64983,0_0,61_65
8243,266.5646,948.4979_0.730626_909.7896,Left,25.50241,0_3,65_61
8244,267.0446,1129.067_0.730626_1088.521,Left,10.97624,0_3,61_66
8245,267.0446,933.6493_0.8429536_907.6638,Left,20.84365,0_1,65_66
8246,267.6846,936.619_0.9621004_908.089,Left,22.23916,,65_51
8247,267.8446,892.6105_0.8433979_1175.439,Left,20.76822,0_2,51_61
8248,268.3246,942.5584_0.8429536_908.9393,Left,24.86183,0_1,65_51
8249,268.4846,758.6046_0.688456_1024.012,Right,13.13231,0_4,66_51
8250,270.5647,948.4979_0.8651666_909.7896,Left,13.42311,0_0,65_61
8251,272.0047,877.7881_0.730626_1173.138,Left,33.12362,0_3,51_66
8252,272.4847,933.6493_0.9621004_907.6638,Left,14.5916,2_0,65_66
8253,272.9647,880.7526_0.9621004_1173.598,Left,23.14121,2_0,51_65
8254,273.6047,760.5212_0.688456_1012.166,Right,6.512615,0_4,66_65
8255,273.7647,889.6461_0.688456_1174.979,Left,8.029113,0_4,51_65
8256,273.9247,945.5281_0.9621004_909.3644,Left,25.87187,2_0,65_51
8257,274.5648,759.5629_0.8651666_1018.089,Right,32.13523,0_0,66_61
8258,275.0448,933.6493_0.8433979_907.6638,Left,20.96255,0_2,65_66
8259,276.8048,939.5887_0.9621004_908.5142,Left,24.23049,2_0,65_51
8260,277.1248,759.0837_0.730626_1021.051,Right,13.81621,0_3,66_61
8261,277.2848,1129.54_0.8429536_1085.559,Left,6.557193,0_1,61_65
8262,277.2848,942.5584_0.9621004_908.9393,Left,14.57567,2_0,65_51
8263,277.9248,758.6046_0.9621004_1024.012,Right,15.70512,2_0,66_51
8264,278.8849,939.5887_1.710887_908.5142,Left,5.858768,1_1,65_51
8265,280.0049,877.7881_0.9621004_1173.138,Left,22.93663,2_0,51_66
8266,281.6049,933.6493_0.8651666_907.6638,Left,29.71425,0_0,65_66
8267,281.6049,892.6105_1.362484_1175.439,Left,26.11724,1_2,51_61
8268,282.2449,1130.014_0.8429536_1082.596,Left,18.8992,0_1,61_65
8269,282.2449,948.4979_0.730626_909.7896,Left,33.28486,0_3,65_61
8270,284.485,933.6493_0.8651666_907.6638,Left,23.99921,0_0,65_66
8271,284.965,1127.646_0.730626_1097.408,Left,20.2922,0_3,61_66
8272,287.045,1127.173_0.688456_1100.371,Left,27.23023,0_4,61_51
8273,288.0051,758.6046_0.8651666_1024.012,Right,19.74052,0_0,66_51
8274,288.1651,760.042_0.9621004_1015.128,Right,19.5416,2_0,66_61
8275,288.4851,948.4979_1.710887_909.7896,Left,8.445424,1_1,65_61
8276,288.6451,933.6493_0.8651666_907.6638,Left,21.08727,0_0,65_66
8277,289.2851,1127.173_0.8651666_1100.371,Left,13.61623,0_0,61_51
8278,289.4451,1130.014_0.688456_1082.596,Left,28.4576,0_4,61_65
8279,289.4451,1127.646_0.8433979_1097.408,Left,11.02923,0_2,61_66
8280,290.2451,942.5584_0.9621004_908.9393,Left,12.67737,2_0,65_51
8281,291.6852,1128.593_0.730626_1091.483,Left,31.63152,0_3,61_66
8282,292.1652,759.0837_0.688456_1021.051,Right,14.0524,0_4,66_61
8283,292.8052,933.6493_0.688456_907.6638,Left,6.913654,0_4,65_66
8284,293.7652,1127.173_0.8651666_1100.371,Left,28.55876,0_0,61_51
8285,297.9253,759.5629_0.9621004_1018.089,Right,16.20312,2_0,66_61
8286,298.8853,886.6816_0.8651666_1174.519,Left,32.03291,0_0,51_65
8287,301.4454,933.6493_0.8429536_907.6638,Left,22.23324,0_1,65_66
8288,302.0854,892.6105_0.730626_1175.439,Left,28.51424,0_3,51_61
8289,302.5654,889.6461_0.688456_1174.979,Left,10.89407,0_4,51_65
8290,305.7655,1127.173_0.8429536_1100.371,Left,7.998304,0_1,61_51
8291,306.0855,1129.54_0.8433979_1085.559,Left,18.03026,0_2,61_65
8292,306.2455,758.6046_0.8429536_1024.012,Right,26.20208,0_1,66_51
8293,306.2455,877.7881_0.8429536_1173.138,Left,13.86938,0_1,51_66
8294,308.3255,886.6816_0.9621004_1174.519,Left,21.94192,2_0,51_65
8295,310.4056,933.6493_0.8433979_907.6638,Left,28.5547,0_2,65_66
8296,312.1656,880.7526_0.8651666_1173.598,Left,24.35601,0_0,51_65
8297,312.4856,948.4979_0.730626_909.7896,Left,23.20643,0_3,65_61
8298,313.2856,933.6493_0.9621004_907.6638,Left,7.509824,2_0,65_66
8299,314.5657,760.042_0.9621004_1015.128,Right,16.30886,2_0,66_61
8300,314.8857,942.5584_0.688456_908.9393,Left,7.190674,0_4,65_51
8301,315.6857,1129.54_0.9621004_1085.559,Left,26.42892,2_0,61_65
8302,315.6857,758.1254_0.688456_1026.974,Right,14.58776,0_4,66_51
8303,316.8057,892.6105_0.688456_1175.439,Left,28.98701,0_4,51_61
8304,317.2857,877.7881_0.8651666_1173.138,Left,11.69809,0_0,51_66
8305,317.4457,1130.014_0.8651666_1082.596,Left,14.16961,0_0,61_65
8306,317.7657,1127.173_0.688456_1100.371,Left,11.36146,0_4,61_51
8307,318.7258,933.6493_0.9621004_907.6638,Left,8.670207,2_0,65_66
8308,320.1658,936.619_0.8429536_908.089,Left,32.78292,0_1,65_51
8309,320.6458,760.5212_1.710887_1012.166,Right,23.22677,1_1,66_65
8310,320.9658,1129.54_0.9621004_1085.559,Left,25.52528,2_0,61_65
8311,322.8859,1129.54_0.9621004_1085.559,Left,18.46157,2_0,61_65
8312,323.2059,883.7171_0.8433979_1174.058,Left,14.39384,0_2,51_65
8313,323.3659,760.042_0.8429536_1015.128,Right,16.55539,0_1,66_61
8314,325.1259,1128.12_0.9621004_1094.446,Left,22.00708,2_0,61_66
8315,326.886,889.6461_0.8429536_1174.979,Left,8.81065,0_1,51_65
8316,327.206,1128.593_0.8429536_1091.483,Left,13.90259,0_1,61_66
8317,328.166,758.1254_0.9621004_1026.974,Right,23.98185,2_0,66_51
8318,329.286,933.6493_0.688456_907.6638,Left,10.68345,0_4,65_66
8319,329.606,760.5212_0.8433979_1012.166,Right,20.57303,0_2,66_65
8320,329.766,1127.646_0.730626_1097.408,Left,11.07961,0_3,61_66
8321,330.566,758.6046_0.8651666_1024.012,Right,27.52874,0_0,66_51
8322,333.2861,1128.593_0.688456_1091.483,Left,5.925926,0_4,61_66
8323,333.7661,933.6493_0.688456_907.6638,Left,32.21484,0_4,65_66
8324,335.6862,758.6046_0.688456_1024.012,Right,30.64174,0_4,66_51
8325,336.4862,1127.646_0.9621004_1097.408,Left,25.01032,2_0,61_66
8326,336.9662,760.5212_0.8651666_1012.166,Right,18.38419,0_0,66_65
8327,340.8063,1130.014_1.362484_1082.596,Left,22.49519,1_2,61_65
8328,344.9664,760.042_0.8651666_1015.128,Right,24.03015,0_0,66_61
8329,345.1264,760.5212_0.730626_1012.166,Right,16.57648,0_3,66_65
8330,345.2864,936.619_0.8429536_908.089,Left,7.152532,0_1,65_51
8331,346.2464,759.5629_0.9621004_1018.089,Right,15.52126,2_0,66_61
8332,346.8864,942.5584_0.688456_908.9393,Left,19.72589,0_4,65_51
8333,347.3664,877.7881_0.9621004_1173.138,Left,23.91224,2_0,51_66
8334,348.3264,760.5212_0.9621004_1012.166,Right,14.43192,2_0,66_65
8335,348.3264,880.7526_0.688456_1173.598,Left,23.30079,0_4,51_65
8336,351.5265,1127.173_0.688456_1100.371,Left,6.807832,0_4,61_51
8337,352.1665,1129.54_1.362484_1085.559,Left,10.66329,1_2,61_65
8338,353.4466,877.7881_1.710887_1173.138,Left,10.49618,1_1,51_66
8339,354.2466,945.5281_0.8433979_909.3644,Left,31.42182,0_2,65_51
8340,356.4866,760.5212_0.9621004_1012.166,Right,17.64439,2_0,66_65
8341,356.6466,1128.12_0.688456_1094.446,Left,29.88308,0_4,61_66
8342,357.6067,892.6105_0.9621004_1175.439,Left,19.61084,2_0,51_61
8343,358.2467,880.7526_0.8651666_1173.598,Left,25.24028,0_0,51_65
8344,359.0467,759.5629_0.8651666_1018.089,Right,14.45297,0_0,66_61
8345,360.6467,889.6461_0.8433979_1174.979,Left,12.41864,0_2,51_65
8346,363.2068,877.7881_1.710887_1173.138,Left,15.99601,1_1,51_66
8347,363.3668,1129.54_0.8429536_1085.559,Left,31.92669,0_1,61_65
8348,363.3668,948.4979_0.9621004_909.7896,Left,15.71334,2_0,65_61
8349,363.5268,892.6105_0.8433979_1175.439,Left,28.96228,0_2,51_61
8350,364.4868,760.5212_0.730626_1012.166,Right,7.599055,0_3,66_65
8351,365.2868,757.6463_0.688456_1029.935,Right,18.52616,0_4,66_51
8352,366.4069,1127.173_0.8651666_1100.371,Left,26.71835,0_0,61_51
8353,366.7269,945.5281_0.8429536_909.3644,Left,18.8386,0_1,65_51
8354,367.5269,1128.593_0.8433979_1091.483,Left,33.17488,0_2,61_66
8355,369.2869,760.5212_0.8651666_1012.166,Right,20.97666,0_0,66_65
8356,369.9269,1128.12_0.688456_1094.446,Left,25.41117,0_4,61_66
8357,369.9269,889.6461_0.8433979_1174.979,Left,24.46537,0_2,51_65
8358,370.2469,939.5887_1.710887_908.5142,Left,26.65524,1_1,65_51
8359,370.407,886.6816_0.8429536_1174.519,Left,21.08829,0_1,51_65
8360,372.007,1127.646_0.9621004_1097.408,Left,19.68078,2_0,61_66
8361,372.167,948.4979_0.688456_909.7896,Left,12.15853,0_4,65_61
8362,373.767,759.5629_0.8651666_1018.089,Right,26.75769,0_0,66_61
8363,374.567,877.7881_0.688456_1173.138,Left,22.9426,0_4,51_66
8364,375.2071,1128.593_0.688456_1091.483,Left,27.86718,0_4,61_66
8365,376.0071,759.0837_0.8429536_1021.051,Right,21.82022,0_1,66_61
8366,376.3271,757.6463_0.688456_1029.935,Right,7.640579,0_4,66_51
8367,378.2471,1129.54_0.9621004_1085.559,Left,24.08665,2_0,61_65
8368,380.9672,942.5584_0.688456_908.9393,Left,15.38322,0_4,65_51
8369,385.6073,1127.646_0.9621004_1097.408,Left,20.42562,2_0,61_66
8370,386.2473,877.7881_0.730626_1173.138,Left,13.51434,0_3,51_66
8371,387.0473,1127.173_0.8429536_1100.371,Left,33.28801,0_1,61_51
8372,387.0473,1128.593_0.8433979_1091.483,Left,7.004629,0_2,61_66
8373,389.1274,1129.54_0.8651666_1085.559,Left,16.05437,0_0,61_65
8374,389.4474,942.5584_0.688456_908.9393,Left,29.00154,0_4,65_51
8375,390.2474,758.1254_0.8433979_1026.974,Right,14.3418,0_2,66_51
8376,390.7274,757.6463_0.8651666_1029.935,Right,18.24783,0_0,66_51
8377,392.4875,948.4979_0.8433979_909.7896,Left,12.47372,0_2,65_61
8378,392.6475,758.6046_0.8651666_1024.012,Right,16.88711,0_0,66_51
8379,393.9275,942.5584_0.8433979_908.9393,Left,24.86952,0_2,65_51
8380,395.2075,877.7881_0.9621004_1173.138,Left,7.326776,2_0,51_66
8381,395.8475,883.7171_0.688456_1174.058,Left,16.17002,0_4,51_65
8382,396.0075,1129.067_0.8651666_1088.521,Left,24.15893,0_0,61_66
8383,397.1276,759.0837_0.8651666_1021.051,Right,16.0962,0_0,66_61
8384,397.1276,889.6461_0.8433979_1174.979,Left,16.07239,0_2,51_65
8385,397.6076,948.4979_0.688456_909.7896,Left,19.54611,0_4,65_61
8386,398.5676,1130.014_0.688456_1082.596,Left,7.167506,0_4,61_65
8387,398.5676,760.5212_1.362484_1012.166,Right,21.24568,1_2,66_65
8388,399.2076,886.6816_0.688456_1174.519,Left,24.79072,0_4,51_65
8389,399.5276,889.6461_0.9621004_1174.979,Left,11.20049,2_0,51_65
8390,399.8476,1129.54_0.8429536_1085.559,Left,15.53382,0_1,61_65
8391,400.4876,759.0837_0.9621004_1021.051,Right,14.16828,2_0,66_61
8392,400.8076,892.6105_0.8433979_1175.439,Left,19.57326,0_2,51_61
8393,401.9277,760.042_0.9621004_1015.128,Right,25.64915,2_0,66_61
8394,402.0877,877.7881_0.8429536_1173.138,Left,17.93508,0_1,51_66
8395,402.5677,1127.173_0.730626_1100.371,Left,32.46357,0_3,61_51
8396,403.0477,880.7526_0.9621004_1173.598,Left,10.06077,2_0,51_65
8397,404.0077,892.6105_0.730626_1175.439,Left,16.77879,0_3,51_61
8398,404.6477,948.4979_0.9621004_909.7896,Left,9.410077,2_0,65_61
8399,406.0878,1127.173_0.688456_1100.371,Left,32.35963,0_4,61_51
8400,406.7278,939.5887_0.9621004_908.5142,Left,15.57291,2_0,65_51
8401,407.2078,1129.54_0.688456_1085.559,Left,19.58731,0_4,61_65
8402,407.6878,877.7881_0.8651666_1173.138,Left,27.36534,0_0,51_66
8403,408.3278,1127.173_0.9621004_1100.371,Left,20.7998,2_0,61_51
8404,408.3278,760.5212_0.9621004_1012.166,Right,9.135405,2_0,66_65
8405,409.4478,942.5584_0.730626_908.9393,Left,11.23298,0_3,65_51
8406,409.6078,1128.12_0.9621004_1094.446,Left,17.79175,2_0,61_66
8407,410.0879,1129.54_0.9621004_1085.559,Left,18.55761,2_0,61_65
8408,410.2479,1127.646_0.730626_1097.408,Left,31.46689,0_3,61_66
8409,411.5279,880.7526_0.8651666_1173.598,Left,29.41552,0_0,51_65
8410,412.4879,939.5887_0.8433979_908.5142,Left,22.50934,0_2,65_51
8411,412.9679,758.1254_0.9621004_1026.974,Right,19.46207,2_0,66_51
8412,413.6079,757.6463_0.9621004_1029.935,Right,6.869279,2_0,66_51
8413,414.408,877.7881_1.710887_1173.138,Left,21.3611,1_1,51_66
8414,414.728,939.5887_0.8651666_908.5142,Left,26.6119,0_0,65_51
8415,415.848,1127.173_0.8651666_1100.371,Left,30.4849,0_0,61_51
8416,416.968,939.5887_0.8433979_908.5142,Left,21.6888,0_2,65_51
8417,421.1281,883.7171_0.9621004_1174.058,Left,18.9142,2_0,51_65
8418,422.4081,877.7881_0.9621004_1173.138,Left,17.68869,2_0,51_66
8419,424.1682,892.6105_0.9621004_1175.439,Left,10.51299,2_0,51_61
8420,424.3282,1128.12_0.8433979_1094.446,Left,10.56087,0_2,61_66
8421,425.7682,758.1254_0.8651666_1026.974,Right,17.87954,0_0,66_51
8422,425.9282,1127.173_0.9621004_1100.371,Left,16.60088,2_0,61_51
8423,426.0882,760.5212_0.8433979_1012.166,Right,33.0748,0_2,66_65
8424,426.5682,948.4979_1.710887_909.7896,Left,20.95827,1_1,65_61
8425,426.8882,880.7526_0.9621004_1173.598,Left,9.855994,2_0,51_65
8426,427.8483,939.5887_0.8651666_908.5142,Left,30.75769,0_0,65_51
8427,428.8083,945.5281_0.688456_909.3644,Left,13.66217,0_4,65_51
8428,429.4483,1127.173_0.8651666_1100.371,Left,16.25498,0_0,61_51
8429,429.4483,1130.014_1.362484_1082.596,Left,16.03668,1_2,61_65
8430,429.4483,1128.12_0.9621004_1094.446,Left,10.03724,2_0,61_66
8431,429.4483,759.0837_0.8651666_1021.051,Right,31.81483,0_0,66_61
8432,430.0883,877.7881_0.9621004_1173.138,Left,16.2973,2_0,51_66
8433,431.8484,892.6105_0.730626_1175.439,Left,26.03347,0_3,51_61
8434,432.6484,759.5629_0.8429536_1018.089,Right,20.18781,0_1,66_61
8435,435.6884,1127.173_0.8651666_1100.371,Left,31.22987,0_0,61_51
8436,435.8484,892.6105_0.730626_1175.439,Left,20.07674,0_3,51_61
8437,437.2885,939.5887_0.8429536_908.5142,Left,32.59208,0_1,65_51
8438,438.4085,933.6493_0.688456_907.6638,Left,8.76007,0_4,65_66
8439,440.6486,886.6816_0.688456_1174.519,Left,13.26901,0_4,51_65
8440,440.9686,948.4979_0.688456_909.7896,Left,22.44103,0_4,65_61
8441,441.4486,757.6463_0.8651666_1029.935,Right,11.43145,0_0,66_51
8442,441.7686,942.5584_0.9621004_908.9393,Left,26.16247,2_0,65_51
8443,442.0886,1127.173_0.9621004_1100.371,Left,10.16672,2_0,61_51
8444,442.4086,892.6105_0.8651666_1175.439,Left,26.04523,0_0,51_61
8445,442.7286,759.0837_0.9621004_1021.051,Right,26.47682,2_0,66_61
8446,443.8486,880.7526_0.9621004_1173.598,Left,21.55933,2_0,51_65
8447,444.1686,948.4979_0.8429536_909.7896,Left,30.47595,0_1,65_61
8448,444.3286,1129.067_0.8433979_1088.521,Left,26.58155,0_2,61_66
8449,445.4487,936.619_0.8433979_908.089,Left,27.21133,0_2,65_51
8450,446.5687,1127.646_1.710887_1097.408,Left,13.63044,1_1,61_66
8451,447.3687,942.5584_0.9621004_908.9393,Left,18.59941,2_0,65_51
8452,448.1687,933.6493_1.362484_907.6638,Left,7.836656,1_2,65_66
8453,449.1288,877.7881_0.8651666_1173.138,Left,31.0687,0_0,51_66
8454,449.6088,1128.12_0.9621004_1094.446,Left,22.08679,2_0,61_66
8455,449.7688,880.7526_0.730626_1173.598,Left,24.46427,0_3,51_65
8456,450.0888,948.4979_0.8429536_909.7896,Left,13.30554,0_1,65_61
8457,450.4088,942.5584_0.8651666_908.9393,Left,5.751841,0_0,65_51
8458,450.5688,759.0837_0.688456_1021.051,Right,16.64682,0_4,66_61
8459,450.8888,886.6816_0.8433979_1174.519,Left,18.89656,0_2,51_65
8460,451.2088,759.5629_0.8651666_1018.089,Right,29.82665,0_0,66_61
8461,451.5288,758.6046_0.9621004_1024.012,Right,12.52454,2_0,66_51
8462,452.9688,1127.173_0.8429536_1100.371,Left,12.87644,0_1,61_51
8463,452.9688,760.5212_0.730626_1012.166,Right,13.51744,0_3,66_65
8464,453.7689,1130.014_0.688456_1082.596,Left,13.25013,0_4,61_65
8465,454.4089,759.0837_0.8651666_1021.051,Right,12.50349,0_0,66_61
8466,455.0489,945.5281_0.688456_909.3644,Left,13.01987,0_4,65_51
8467,455.3689,757.6463_1.362484_1029.935,Right,24.33427,1_2,66_51
8468,456.6489,892.6105_0.730626_1175.439,Left,31.14412,0_3,51_61
8469,456.9689,877.7881_0.688456_1173.138,Left,11.26839,0_4,51_66
8470,457.1289,948.4979_0.8433979_909.7896,Left,13.39345,0_2,65_61
8471,458.729,933.6493_0.688456_907.6638,Left,14.16844,0_4,65_66
8472,459.849,880.7526_1.362484_1173.598,Left,21.92632,1_2,51_65
8473,460.649,892.6105_1.362484_1175.439,Left,26.22245,1_2,51_61
8474,460.809,886.6816_0.9621004_1174.519,Left,27.51906,2_0,51_65
8475,462.5691,886.6816_0.9621004_1174.519,Left,18.19771,2_0,51_65
8476,462.7291,889.6461_0.9621004_1174.979,Left,14.70349,2_0,51_65
8477,463.2091,758.6046_0.730626_1024.012,Right,16.01019,0_3,66_51
8478,464.9691,877.7881_0.8651666_1173.138,Left,15.37237,0_0,51_66
8479,465.2891,883.7171_0.688456_1174.058,Left,31.85338,0_4,51_65
8480,465.4491,933.6493_0.8651666_907.6638,Left,11.32438,0_0,65_66
8481,467.2092,1129.54_0.9621004_1085.559,Left,19.04007,2_0,61_65
8482,467.6892,948.4979_0.8651666_909.7896,Left,11.66781,0_0,65_61
8483,469.7692,877.7881_0.8651666_1173.138,Left,22.78392,0_0,51_66
8484,470.2492,933.6493_0.8433979_907.6638,Left,29.9499,0_2,65_66
8485,470.4092,1127.173_0.730626_1100.371,Left,22.04905,0_3,61_51
8486,472.0093,877.7881_0.9621004_1173.138,Left,9.104914,2_0,51_66
8487,473.6093,758.6046_0.8429536_1024.012,Right,10.80086,0_1,66_51
8488,473.7693,758.1254_0.730626_1026.974,Right,6.021976,0_3,66_51
8489,473.9293,939.5887_0.8429536_908.5142,Left,14.23849,0_1,65_51
8490,475.2094,877.7881_1.710887_1173.138,Left,15.13583,1_1,51_66
8491,475.5294,759.5629_0.8433979_1018.089,Right,10.33692,0_2,66_61
8492,476.3294,886.6816_0.730626_1174.519,Left,28.09767,0_3,51_65
8493,476.4894,1129.54_0.9621004_1085.559,Left,17.11795,2_0,61_65
8494,477.9294,1130.014_0.688456_1082.596,Left,24.34264,0_4,61_65
8495,478.2494,1127.173_1.710887_1100.371,Left,11.52616,1_1,61_51
8496,478.5694,760.5212_0.8429536_1012.166,Right,31.67229,0_1,66_65
8497,480.4895,759.0837_0.8433979_1021.051,Right,20.49444,0_2,66_61
8498,481.2895,889.6461_0.8433979_1174.979,Left,16.61607,0_2,51_65
8499,481.7695,1130.014_0.688456_1082.596,Left,20.22093,0_4,61_65
8500,482.0895,948.4979_0.8433979_909.7896,Left,20.95978,0_2,65_61
8501,483.5295,933.6493_0.9621004_907.6638,Left,22.99981,2_0,65_66
8502,486.7296,892.6105_0.9621004_1175.439,Left,10.51411,2_0,51_61
8503,487.0496,877.7881_0.9621004_1173.138,Left,8.714232,2_0,51_66
8504,487.3696,948.4979_0.688456_909.7896,Left,24.81581,0_4,65_61
8505,488.1696,883.7171_0.8429536_1174.058,Left,13.11195,0_1,51_65
8506,488.3297,933.6493_0.9621004_907.6638,Left,21.10224,2_0,65_66
8507,488.4897,942.5584_0.688456_908.9393,Left,7.447758,0_4,65_51
8508,490.4097,936.619_0.730626_908.089,Left,25.98661,0_3,65_51
8509,491.0497,758.6046_0.730626_1024.012,Right,20.34675,0_3,66_51
8510,494.0898,948.4979_0.730626_909.7896,Left,19.75417,0_3,65_61
8511,494.7298,757.6463_0.688456_1029.935,Right,30.4837,0_4,66_51
8512,495.3698,936.619_0.730626_908.089,Left,22.71891,0_3,65_51
8513,497.1299,1129.54_0.8651666_1085.559,Left,31.6265,0_0,61_65
8514,498.2499,877.7881_0.8433979_1173.138,Left,14.48532,0_2,51_66
8515,499.5299,892.6105_0.9621004_1175.439,Left,19.18703,2_0,51_61
8516,500.3299,883.7171_0.9621004_1174.058,Left,20.48886,2_0,51_65
8517,500.4899,1129.067_1.362484_1088.521,Left,9.185292,1_2,61_66
8518,500.4899,933.6493_0.8651666_907.6638,Left,15.10022,0_0,65_66
8519,500.6499,758.1254_0.9621004_1026.974,Right,11.51989,2_0,66_51
8520,501.45,760.5212_0.8433979_1012.166,Right,28.47115,0_2,66_65
8521,501.77,892.6105_0.730626_1175.439,Left,29.22331,0_3,51_61
8522,502.09,1129.54_0.8651666_1085.559,Left,26.31905,0_0,61_65
8523,504.49,933.6493_0.9621004_907.6638,Left,19.23938,2_0,65_66
8524,504.65,936.619_0.9621004_908.089,Left,18.02937,2_0,65_51
8525,504.97,948.4979_0.730626_909.7896,Left,6.456937,0_3,65_61
8526,506.0901,942.5584_0.8433979_908.9393,Left,25.41793,0_2,65_51
8527,506.0901,883.7171_0.8429536_1174.058,Left,15.14698,0_1,51_65
8528,506.5701,939.5887_0.8651666_908.5142,Left,8.496104,0_0,65_51
8529,506.5701,892.6105_1.362484_1175.439,Left,13.24752,1_2,51_61
8530,508.8101,933.6493_0.8433979_907.6638,Left,15.22641,0_2,65_66
8531,510.7302,948.4979_0.688456_909.7896,Left,17.72979,0_4,65_61
8532,511.5302,758.1254_0.9621004_1026.974,Right,14.7188,2_0,66_51
8533,514.8897,757.6463_0.9621004_1029.935,Right,8.192369,2_0,66_51
8534,516.6494,1128.12_0.9621004_1094.446,Left,14.14078,2_0,61_66
8535,517.7692,933.6493_0.730626_907.6638,Left,17.72946,0_3,65_66
8536,519.5289,759.5629_0.8429536_1018.089,Right,9.1106,0_1,66_61
8537,520.1688,1127.646_0.688456_1097.408,Left,27.82573,0_4,61_66
8538,522.2485,877.7881_0.688456_1173.138,Left,28.97281,0_4,51_66
8539,523.8482,877.7881_0.8429536_1173.138,Left,32.9108,0_1,51_66
8540,524.0082,892.6105_0.8429536_1175.439,Left,30.70678,0_1,51_61
8541,524.1682,1129.067_0.8433979_1088.521,Left,12.59341,0_2,61_66
8542,524.1682,948.4979_0.9621004_909.7896,Left,15.69851,2_0,65_61
8543,524.6481,1129.54_0.8433979_1085.559,Left,16.6708,0_2,61_65
8544,524.6481,760.042_0.730626_1015.128,Right,19.36147,0_3,66_61
8545,525.7679,933.6493_0.8429536_907.6638,Left,18.7904,0_1,65_66
8546,525.9279,1127.173_0.9621004_1100.371,Left,13.56921,2_0,61_51
8547,525.9279,877.7881_0.9621004_1173.138,Left,14.49134,2_0,51_66
8548,526.4078,880.7526_0.730626_1173.598,Left,22.18462,0_3,51_65
8549,527.5276,1130.014_0.8651666_1082.596,Left,11.45907,0_0,61_65
8550,527.5276,1129.067_0.688456_1088.521,Left,6.076783,0_4,61_66
8551,528.4874,1129.54_0.9621004_1085.559,Left,19.69291,2_0,61_65
8552,529.1273,1127.646_0.8651666_1097.408,Left,18.98105,0_0,61_66
8553,529.1273,758.6046_0.9621004_1024.012,Right,23.87235,2_0,66_51
8554,529.2873,757.6463_0.8651666_1029.935,Right,6.109725,0_0,66_51
8555,529.7672,942.5584_0.8429536_908.9393,Left,15.02139,0_1,65_51
8556,531.5269,758.6046_0.9621004_1024.012,Right,16.27299,2_0,66_51
8557,532.9667,945.5281_0.9621004_909.3644,Left,20.09993,2_0,65_51
8558,534.0865,1127.173_0.688456_1100.371,Left,20.25712,0_4,61_51
8559,535.5262,760.5212_0.9621004_1012.166,Right,6.391046,2_0,66_65
8560,536.1661,1128.593_1.710887_1091.483,Left,6.935653,1_1,61_66
8561,536.1661,759.0837_0.9621004_1021.051,Right,10.65305,2_0,66_61
8562,536.4861,1128.12_0.9621004_1094.446,Left,27.36244,2_0,61_66
8563,536.806,758.6046_0.8429536_1024.012,Right,16.19662,0_1,66_51
8564,538.4058,757.6463_0.8651666_1029.935,Right,15.78979,0_0,66_51
8565,540.3254,1129.54_0.9621004_1085.559,Left,9.340254,2_0,61_65
8566,540.4854,759.0837_0.9621004_1021.051,Right,22.62881,2_0,66_61
8567,542.4051,1128.12_0.730626_1094.446,Left,22.81843,0_3,61_66
8568,542.725,948.4979_0.8429536_909.7896,Left,28.07916,0_1,65_61
8569,544.1648,939.5887_0.9621004_908.5142,Left,23.7817,2_0,65_51
8570,544.4847,948.4979_0.9621004_909.7896,Left,9.178333,2_0,65_61
8571,545.9245,942.5584_0.8429536_908.9393,Left,11.27638,0_1,65_51
8572,546.0845,877.7881_0.9621004_1173.138,Left,22.6677,2_0,51_66
8573,548.0042,889.6461_0.8651666_1174.979,Left,18.72882,0_0,51_65
8574,548.3241,759.0837_0.8651666_1021.051,Right,32.99104,0_0,66_61
8575,548.804,948.4979_0.9621004_909.7896,Left,23.93527,2_0,65_61
8576,548.804,758.6046_0.688456_1024.012,Right,29.37641,0_4,66_51
8577,548.964,760.5212_0.688456_1012.166,Right,16.88694,0_4,66_65
8578,549.124,759.5629_0.8651666_1018.089,Right,19.15844,0_0,66_61
8579,549.6039,758.1254_0.9621004_1026.974,Right,18.19085,2_0,66_51
8580,549.9238,889.6461_0.8429536_1174.979,Left,28.76605,0_1,51_65
8581,551.3636,877.7881_0.730626_1173.138,Left,20.21116,0_3,51_66
8582,551.8435,889.6461_0.9621004_1174.979,Left,10.1877,,51_65
8583,552.3234,877.7881_1.710887_1173.138,Left,14.95143,1_1,51_66
8584,552.6434,942.5584_0.8433979_908.9393,Left,16.86495,0_2,65_51
8585,552.9633,759.5629_0.730626_1018.089,Right,31.79875,0_3,66_61
8586,553.4432,948.4979_0.9621004_909.7896,Left,9.269037,2_0,65_61
8587,553.7632,892.6105_0.8651666_1175.439,Left,20.37821,0_0,51_61
8588,554.0831,758.1254_0.730626_1026.974,Right,29.27519,0_3,66_51
8589,554.4031,936.619_0.8429536_908.089,Left,17.18553,0_1,65_51
8590,554.883,942.5584_1.710887_908.9393,Left,13.08669,1_1,65_51
8591,555.5229,759.5629_0.688456_1018.089,Right,16.93166,0_4,66_61
8592,556.0028,1128.593_0.8433979_1091.483,Left,20.06112,0_2,61_66
8593,556.4827,1127.173_0.730626_1100.371,Left,21.86212,0_3,61_51
