车辆ID,发车时间,发车位置,方向,期望速度,车辆类型名称,路径
11436,1210.364,758.6046_0.8433979_1024.012,Right,28.23172,0_2,66_51
11437,1210.844,1130.014_0.9621004_1082.596,Left,18.66372,2_0,61_65
11438,1212.444,877.7881_0.8429536_1173.138,Left,27.52321,0_1,51_66
11439,1213.565,1127.646_0.9621004_1097.408,Left,10.08961,2_0,61_66
11440,1215.805,933.6493_0.8433979_907.6638,Left,8.369787,0_2,65_66
11441,1215.965,760.042_0.8651666_1015.128,Right,19.31425,0_0,66_61
11442,1218.046,759.0837_0.730626_1021.051,Right,21.7388,0_3,66_61
11443,1218.206,889.6461_0.9621004_1174.979,Left,12.09548,2_0,51_65
11444,1218.686,1129.067_0.8429536_1088.521,Left,30.16096,0_1,61_66
11445,1218.686,936.619_0.8651666_908.089,Left,32.94102,0_0,65_51
11446,1218.846,892.6105_0.9621004_1175.439,Left,19.09213,2_0,51_61
11447,1219.646,948.4979_0.9621004_909.7896,Left,14.00441,2_0,65_61
11448,1220.446,933.6493_0.9621004_907.6638,Left,24.77271,2_0,65_66
11449,1221.566,877.7881_0.730626_1173.138,Left,24.08753,0_3,51_66
11450,1222.367,948.4979_0.8429536_909.7896,Left,27.41422,0_1,65_61
11451,1222.367,892.6105_0.688456_1175.439,Left,16.10793,0_4,51_61
11452,1223.967,939.5887_0.8651666_908.5142,Left,26.22636,0_0,65_51
11453,1224.767,1129.54_0.8429536_1085.559,Left,8.330359,0_1,61_65
11454,1224.767,933.6493_0.9621004_907.6638,Left,12.4725,2_0,65_66
11455,1225.087,1128.593_0.9621004_1091.483,Left,22.50162,2_0,61_66
11456,1226.207,945.5281_0.9621004_909.3644,Left,10.76602,2_0,65_51
11457,1226.367,948.4979_0.730626_909.7896,Left,22.59195,0_3,65_61
11458,1227.168,1129.067_0.688456_1088.521,Left,10.39932,0_4,61_66
11459,1228.448,942.5584_0.8429536_908.9393,Left,22.74634,0_1,65_51
11460,1228.608,760.5212_0.8429536_1012.166,Right,14.4491,0_1,66_65
11461,1229.888,1127.173_0.8429536_1100.371,Left,11.67801,0_1,61_51
11462,1230.208,758.1254_0.8651666_1026.974,Right,30.16218,0_0,66_51
11463,1230.848,759.0837_0.9621004_1021.051,Right,19.53147,2_0,66_61
11464,1231.168,759.5629_0.8651666_1018.089,Right,21.27665,0_0,66_61
11465,1231.969,760.5212_0.9621004_1012.166,Right,15.60906,2_0,66_65
11466,1231.969,880.7526_0.730626_1173.598,Left,11.14748,0_3,51_65
11467,1233.569,758.6046_0.730626_1024.012,Right,31.22018,0_3,66_51
11468,1234.529,1127.173_0.8651666_1100.371,Left,13.63275,0_0,61_51
11469,1234.689,1129.067_0.9621004_1088.521,Left,21.94132,2_0,61_66
11470,1235.009,760.042_0.8433979_1015.128,Right,7.115319,0_2,66_61
11471,1236.13,1128.12_0.9621004_1094.446,Left,24.8468,2_0,61_66
11472,1236.45,1130.014_0.8651666_1082.596,Left,27.88143,0_0,61_65
11473,1237.25,933.6493_0.9621004_907.6638,Left,13.87127,2_0,65_66
11474,1237.73,1127.173_0.8429536_1100.371,Left,8.133397,0_1,61_51
11475,1239.49,948.4979_0.688456_909.7896,Left,25.52684,0_4,65_61
11476,1239.97,1129.54_0.8433979_1085.559,Left,28.30445,0_2,61_65
11477,1241.411,758.6046_0.8429536_1024.012,Right,12.26622,0_1,66_51
11478,1241.891,760.5212_0.8433979_1012.166,Right,14.0729,0_2,66_65
11479,1242.851,759.0837_0.8433979_1021.051,Right,16.88541,0_2,66_61
11480,1243.331,1127.646_0.8433979_1097.408,Left,19.86362,0_2,61_66
11481,1243.491,880.7526_0.8433979_1173.598,Left,18.90755,0_2,51_65
11482,1243.491,877.7881_0.9621004_1173.138,Left,16.0233,2_0,51_66
11483,1244.451,933.6493_0.730626_907.6638,Left,7.431738,0_3,65_66
11484,1245.091,760.5212_0.8429536_1012.166,Right,5.931736,0_1,66_65
11485,1245.572,1128.12_0.688456_1094.446,Left,25.50704,0_4,61_66
11486,1246.212,948.4979_0.688456_909.7896,Left,32.84955,0_4,65_61
11487,1250.052,936.619_0.8429536_908.089,Left,26.39436,0_1,65_51
11488,1251.333,945.5281_0.730626_909.3644,Left,11.72818,0_3,65_51
11489,1251.653,889.6461_0.8651666_1174.979,Left,10.09365,0_0,51_65
11490,1252.773,1129.54_0.8429536_1085.559,Left,11.98328,0_1,61_65
11491,1252.773,1128.593_0.8651666_1091.483,Left,21.37448,0_0,61_66
11492,1253.253,757.6463_0.8429536_1029.935,Right,30.29123,0_1,66_51
11493,1254.373,1127.646_0.9621004_1097.408,Left,11.28385,2_0,61_66
11494,1255.814,758.6046_0.688456_1024.012,Right,6.313219,0_4,66_51
11495,1255.974,759.5629_0.8651666_1018.089,Right,25.15393,0_0,66_61
11496,1256.614,1130.014_0.9621004_1082.596,Left,18.49185,2_0,61_65
11497,1256.774,758.1254_0.9621004_1026.974,Right,12.65596,2_0,66_51
11498,1257.734,892.6105_0.730626_1175.439,Left,12.02434,0_3,51_61
11499,1258.214,945.5281_0.9621004_909.3644,Left,8.278218,2_0,65_51
11500,1260.455,877.7881_0.8651666_1173.138,Left,6.272065,0_0,51_66
11501,1261.255,939.5887_0.730626_908.5142,Left,12.95014,0_3,65_51
11502,1262.375,760.5212_0.730626_1012.166,Right,5.724209,0_3,66_65
11503,1263.815,1129.54_0.8429536_1085.559,Left,32.95585,0_1,61_65
11504,1263.975,948.4979_0.9621004_909.7896,Left,7.271627,2_0,65_61
11505,1264.776,945.5281_0.730626_909.3644,Left,16.47997,0_3,65_51
11506,1265.736,1129.54_0.688456_1085.559,Left,15.86871,0_4,61_65
11507,1266.056,886.6816_0.8429536_1174.519,Left,23.74899,0_1,51_65
11508,1267.016,1127.173_0.688456_1100.371,Left,20.51116,0_4,61_51
11509,1269.097,948.4979_0.688456_909.7896,Left,30.06941,0_4,65_61
11510,1269.897,877.7881_0.730626_1173.138,Left,22.8333,0_3,51_66
11511,1270.537,1129.067_0.9621004_1088.521,Left,18.37097,2_0,61_66
11512,1271.017,936.619_0.730626_908.089,Left,17.04583,0_3,65_51
11513,1271.017,892.6105_1.362484_1175.439,Left,19.04385,1_2,51_61
11514,1275.018,1130.014_0.8429536_1082.596,Left,26.10064,0_1,61_65
11515,1275.498,760.5212_0.8651666_1012.166,Right,17.79486,0_0,66_65
11516,1277.418,939.5887_0.9621004_908.5142,Left,8.75211,2_0,65_51
11517,1279.179,760.5212_0.9621004_1012.166,Right,22.4589,2_0,66_65
11518,1280.939,759.0837_1.362484_1021.051,Right,7.673591,1_2,66_61
11519,1281.899,892.6105_0.8429536_1175.439,Left,31.98116,0_1,51_61
11520,1282.539,1127.173_0.8651666_1100.371,Left,31.7213,0_0,61_51
11521,1282.699,1130.014_0.688456_1082.596,Left,8.866695,0_4,61_65
11522,1283.5,936.619_0.9621004_908.089,Left,10.0563,2_0,65_51
11523,1283.98,760.042_0.9621004_1015.128,Right,12.37664,2_0,66_61
11524,1284.3,760.5212_0.8429536_1012.166,Right,31.12825,0_1,66_65
11525,1284.46,1128.12_0.8433979_1094.446,Left,21.36075,0_2,61_66
11526,1284.46,939.5887_0.730626_908.5142,Left,11.49037,0_3,65_51
11527,1284.94,1129.067_0.8651666_1088.521,Left,20.5629,0_0,61_66
11528,1286.54,877.7881_0.8433979_1173.138,Left,11.78292,0_2,51_66
11529,1286.7,1128.593_0.9621004_1091.483,Left,26.61085,2_0,61_66
11530,1287.34,758.1254_0.8651666_1026.974,Right,9.186838,0_0,66_51
11531,1288.141,892.6105_0.730626_1175.439,Left,12.45979,0_3,51_61
11532,1288.461,1129.067_0.730626_1088.521,Left,22.01573,0_3,61_66
11533,1288.941,760.5212_0.688456_1012.166,Right,31.47375,0_4,66_65
11534,1289.741,939.5887_0.688456_908.5142,Left,31.23722,0_4,65_51
11535,1293.262,889.6461_0.8651666_1174.979,Left,22.03246,0_0,51_65
11536,1293.422,877.7881_0.8429536_1173.138,Left,9.75896,0_1,51_66
11537,1294.542,760.5212_0.8429536_1012.166,Right,17.2515,0_1,66_65
11538,1294.542,880.7526_0.9621004_1173.598,Left,13.5746,2_0,51_65
11539,1295.022,883.7171_0.730626_1174.058,Left,31.7696,0_3,51_65
11540,1295.022,889.6461_0.9621004_1174.979,Left,21.73157,2_0,51_65
11541,1295.182,1127.173_0.9621004_1100.371,Left,24.02992,2_0,61_51
11542,1295.662,948.4979_0.688456_909.7896,Left,18.69855,0_4,65_61
11543,1295.662,939.5887_0.9621004_908.5142,Left,23.76749,2_0,65_51
11544,1296.462,886.6816_0.730626_1174.519,Left,20.90041,0_3,51_65
11545,1296.782,759.0837_0.9621004_1021.051,Right,8.661698,2_0,66_61
11546,1299.503,1128.593_0.8433979_1091.483,Left,28.63364,0_2,61_66
11547,1300.303,1129.54_0.688456_1085.559,Left,25.00188,0_4,61_65
11548,1305.104,1127.173_0.688456_1100.371,Left,31.4758,0_4,61_51
11549,1305.264,945.5281_0.8651666_909.3644,Left,17.37014,0_0,65_51
11550,1305.264,889.6461_1.710887_1174.979,Left,13.15309,1_1,51_65
11551,1305.904,948.4979_0.8651666_909.7896,Left,9.300022,0_0,65_61
11552,1306.064,759.5629_0.8433979_1018.089,Right,26.39014,0_2,66_61
11553,1307.345,942.5584_0.8651666_908.9393,Left,26.05033,0_0,65_51
11554,1307.825,877.7881_0.8651666_1173.138,Left,22.28613,0_0,51_66
11555,1308.465,939.5887_0.8651666_908.5142,Left,20.29864,0_0,65_51
11556,1308.625,1127.173_0.8429536_1100.371,Left,14.0006,0_1,61_51
11557,1308.945,945.5281_0.9621004_909.3644,Left,20.86715,2_0,65_51
11558,1309.905,1129.54_0.9621004_1085.559,Left,19.80371,2_0,61_65
11559,1309.905,948.4979_0.9621004_909.7896,Left,9.897297,2_0,65_61
11560,1310.705,942.5584_0.9621004_908.9393,Left,15.57736,2_0,65_51
11561,1311.026,1129.067_0.8651666_1088.521,Left,26.28311,0_0,61_66
11562,1311.026,1130.014_0.8651666_1082.596,Left,15.85783,0_0,61_65
11563,1312.306,1129.54_0.8651666_1085.559,Left,20.15809,0_0,61
11564,1313.426,760.5212_0.730626_1012.166,Right,7.013792,0_3,66_65
11565,1314.066,889.6461_0.730626_1174.979,Left,17.39598,0_3,51_65
11566,1315.186,1127.173_0.8651666_1100.371,Left,14.19759,0_0,61_51
11567,1315.506,1127.646_0.9621004_1097.408,Left,17.45763,2_0,61_66
11568,1315.667,883.7171_0.8651666_1174.058,Left,33.1987,0_0,51_65
11569,1315.827,948.4979_0.8651666_909.7896,Left,22.69526,0_0,65_61
11570,1316.467,942.5584_0.688456_908.9393,Left,28.8866,0_4,65_51
11571,1316.627,758.6046_0.688456_1024.012,Right,21.45347,0_4,66_51
11572,1318.227,759.5629_0.8651666_1018.089,Right,12.67064,0_0,66_61
11573,1318.387,1128.12_0.8433979_1094.446,Left,14.21889,0_2,61_66
11574,1318.387,945.5281_0.9621004_909.3644,Left,12.06618,2_0,65_51
11575,1318.387,886.6816_0.9621004_1174.519,Left,15.7462,2_0,51_65
11576,1319.347,1130.014_0.688456_1082.596,Left,14.92574,0_4,61
11577,1321.428,760.5212_0.8651666_1012.166,Right,17.5929,0_0,66_65
11578,1321.748,889.6461_0.9621004_1174.979,Left,8.431215,2_0,51_65
11579,1321.908,948.4979_0.8429536_909.7896,Left,6.021215,0_1,65_61
11580,1322.228,883.7171_0.9621004_1174.058,Left,27.10828,2_0,51_65
11581,1322.868,759.0837_0.9621004_1021.051,Right,24.62919,2_0,66_61
11582,1325.109,877.7881_0.8429536_1173.138,Left,11.19687,0_1,51_66
11583,1326.549,886.6816_0.8651666_1174.519,Left,26.16222,0_0,51_65
11584,1326.549,889.6461_0.9621004_1174.979,Left,26.09887,2_0,51_65
11585,1328.629,1127.646_0.730626_1097.408,Left,28.60947,0_3,61_66
11586,1328.629,1129.54_0.8651666_1085.559,Left,15.59005,0_0,61
11587,1329.269,760.5212_0.688456_1012.166,Right,16.53183,0_4,66_65
11588,1329.269,886.6816_0.730626_1174.519,Left,30.27466,0_3,51_65
11589,1332.15,942.5584_0.730626_908.9393,Left,17.83173,0_3,65_51
11590,1332.31,1127.173_0.8651666_1100.371,Left,15.72573,0_0,61_51
11591,1332.47,1129.067_0.730626_1088.521,Left,16.98911,0_3,61_66
11592,1333.43,759.0837_0.688456_1021.051,Right,21.23027,0_4,66_61
11593,1333.59,948.4979_0.9621004_909.7896,Left,14.76751,2_0,65_61
11594,1335.031,942.5584_0.8651666_908.9393,Left,28.1594,0_0,65_51
11595,1335.511,759.0837_0.8651666_1021.051,Right,14.69198,0_0,66_61
11596,1336.151,945.5281_0.8429536_909.3644,Left,30.37851,0_1,65_51
11597,1336.631,760.042_0.730626_1015.128,Right,13.43002,0_3,66_61
11598,1336.951,883.7171_0.8429536_1174.058,Left,14.41785,0_1,51_65
11599,1337.111,939.5887_0.8433979_908.5142,Left,30.0412,0_2,65_51
11600,1339.992,1127.173_0.8433979_1100.371,Left,24.49076,0_2,61_51
11601,1340.632,1129.54_0.8651666_1085.559,Left,7.642093,0_0,61
11602,1343.192,1127.173_0.9621004_1100.371,Left,19.81889,2_0,61_51
11603,1343.512,759.5629_0.688456_1018.089,Right,12.30994,0_4,66_61
11604,1344.313,948.4979_0.688456_909.7896,Left,18.64978,0_4,65_61
11605,1344.313,877.7881_0.688456_1173.138,Left,21.5694,0_4,51_66
11606,1346.713,880.7526_0.688456_1173.598,Left,29.77346,0_4,51
11607,1346.873,948.4979_0.730626_909.7896,Left,10.48721,0_3,65_61
11608,1348.313,1129.54_0.688456_1085.559,Left,20.24731,0_4,61
11609,1348.474,760.5212_0.9621004_1012.166,Right,9.70366,2_0,66_65
11610,1348.634,1130.014_0.8429536_1082.596,Left,13.41193,0_1,61
11611,1348.634,936.619_0.9621004_908.089,Left,16.79152,2_0,65
11612,1349.594,939.5887_0.688456_908.5142,Left,12.18113,0_4,65
11613,1351.034,948.4979_0.9621004_909.7896,Left,21.44718,2_0,65_61
11614,1351.194,1127.173_0.9621004_1100.371,Left,10.35469,2_0,61_51
11615,1352.474,939.5887_0.8429536_908.5142,Left,12.39177,0_1,65
11616,1352.634,757.6463_0.8429536_1029.935,Right,24.78848,0_1,66_51
11617,1352.634,886.6816_0.8429536_1174.519,Left,27.21536,0_1,51
11618,1354.235,1129.54_0.9621004_1085.559,Left,23.79238,2_0,61
11619,1355.355,1127.173_0.8651666_1100.371,Left,18.36521,0_0,61_51
11620,1355.355,948.4979_0.9621004_909.7896,Left,13.05262,2_0,65_61
11621,1357.275,760.5212_0.9621004_1012.166,Right,7.127939,2_0,66_65
11622,1357.435,758.6046_0.688456_1024.012,Right,17.0679,0_4,66_51
11623,1357.595,933.6493_0.8651666_907.6638,Left,12.34502,0_0,65_66
11624,1358.396,886.6816_0.9621004_1174.519,Left,10.09042,2_0,51
11625,1359.036,948.4979_0.688456_909.7896,Left,21.75475,0_4,65_61
11626,1360.796,1127.173_0.9621004_1100.371,Left,27.53921,2_0,61_51
11627,1361.276,1130.014_0.9621004_1082.596,Left,20.9916,2_0,61
11628,1361.276,877.7881_0.9621004_1173.138,Left,18.21317,2_0,51_66
11629,1361.436,936.619_0.8651666_908.089,Left,33.26864,0_0,65
11630,1363.837,892.6105_0.8651666_1175.439,Left,32.68716,0_0,51_61
11631,1366.877,942.5584_0.8433979_908.9393,Left,20.99251,0_2,65
11632,1367.037,933.6493_0.9621004_907.6638,Left,25.99505,2_0,65_66
11633,1367.678,939.5887_0.8433979_908.5142,Left,25.00195,0_2,65
11634,1368.318,760.5212_0.8651666_1012.166,Right,21.23468,0_0,66_65
11635,1369.598,880.7526_0.9621004_1173.598,Left,7.21739,2_0,51
11636,1370.078,945.5281_0.8429536_909.3644,Left,15.94429,0_1,65
11637,1370.718,877.7881_0.688456_1173.138,Left,32.50539,0_4,51_66
11638,1371.038,1127.173_0.8433979_1100.371,Left,18.22377,0_2,61_51
11639,1371.198,883.7171_0.9621004_1174.058,Left,24.14357,2_0,51
11640,1371.678,886.6816_1.362484_1174.519,Left,12.12868,1_2,51
11641,1372.639,892.6105_0.688456_1175.439,Left,9.901815,0_4,51
11642,1372.799,759.0837_0.8433979_1021.051,Right,27.55136,0_2,66_61
11643,1373.439,948.4979_0.9621004_909.7896,Left,11.98943,2_0,65_61
11644,1374.239,877.7881_0.730626_1173.138,Left,14.87281,0_3,51_66
11645,1375.039,883.7171_0.730626_1174.058,Left,26.56174,0_3,51
11646,1375.199,877.7881_1.710887_1173.138,Left,16.78027,1_1,51_66
11647,1376.8,1127.173_0.8651666_1100.371,Left,9.872958,0_0,61_51
11648,1377.92,939.5887_0.8433979_908.5142,Left,25.5483,0_2,65
11649,1378.24,757.6463_0.730626_1029.935,Right,10.51617,0_3,66_51
11650,1378.4,948.4979_0.730626_909.7896,Left,26.01101,0_3,65_61
11651,1378.56,933.6493_0.688456_907.6638,Left,23.65234,0_4,65
11652,1379.2,936.619_0.8433979_908.089,Left,25.85173,0_2,65
11653,1380,948.4979_1.710887_909.7896,Left,26.66372,1_1,65_61
11654,1380.16,933.6493_0.8429536_907.6638,Left,13.35203,,65
11655,1380.64,933.6493_1.710887_907.6638,Left,20.91226,1_1,65
11656,1380.8,1127.173_0.688456_1100.371,Left,8.819435,0_4,61_51
11657,1380.96,1129.54_0.8433979_1085.559,Left,25.12039,0_2,61
11658,1381.761,758.1254_0.8433979_1026.974,Right,5.578358,0_2,66_51
11659,1381.921,1128.12_0.8433979_1094.446,Left,26.67533,0_2,61_66
11660,1382.081,939.5887_0.8651666_908.5142,Left,21.75367,0_0,65
11661,1382.561,758.6046_0.8433979_1024.012,Right,22.70379,0_2,66
11662,1383.681,759.0837_0.688456_1021.051,Right,16.25584,0_4,66_61
11663,1384.161,936.619_0.8651666_908.089,Left,11.3287,0_0,65
11664,1386.082,892.6105_0.9621004_1175.439,Left,22.17789,2_0,51
11665,1386.242,1128.593_0.8651666_1091.483,Left,29.23034,0_0,61_66
11666,1387.042,939.5887_0.8429536_908.5142,Left,14.35147,0_1,65
11667,1387.522,757.6463_0.9621004_1029.935,Right,24.97746,2_0,66
11668,1388.002,948.4979_0.8433979_909.7896,Left,11.02209,0_2,65_61
11669,1388.322,1127.173_0.9621004_1100.371,Left,26.44216,2_0,61_51
11670,1388.322,886.6816_0.8429536_1174.519,Left,9.083123,0_1,51
11671,1389.922,939.5887_0.730626_908.5142,Left,5.747569,0_3,65
11672,1391.043,892.6105_0.8429536_1175.439,Left,32.28532,0_1,51
11673,1393.123,933.6493_0.8651666_907.6638,Left,8.757288,0_0,65
11674,1393.123,892.6105_0.688456_1175.439,Left,15.87322,0_4,51
11675,1393.283,760.5212_0.9621004_1012.166,Right,17.81007,2_0,66_65
11676,1393.763,886.6816_0.688456_1174.519,Left,13.61828,0_4,51
11677,1394.403,757.6463_0.8651666_1029.935,Right,25.25204,0_0,66
11678,1394.563,1127.173_0.8433979_1100.371,Left,8.69046,0_2,61_51
11679,1396.164,877.7881_0.9621004_1173.138,Left,18.65518,2_0,51_66
11680,1396.964,1130.014_0.688456_1082.596,Left,25.83248,0_4,61
11681,1397.124,883.7171_0.8433979_1174.058,Left,23.36892,0_2,51
11682,1397.444,758.6046_0.9621004_1024.012,Right,27.28744,2_0,66
11683,1398.244,1128.593_0.8433979_1091.483,Left,12.50716,0_2,61_66
11684,1399.044,933.6493_0.8651666_907.6638,Left,13.00982,0_0,65
11685,1399.524,883.7171_0.8433979_1174.058,Left,12.63719,0_2,51
11686,1399.844,760.5212_0.9621004_1012.166,Right,26.80541,2_0,66_65
11687,1400.485,892.6105_0.8433979_1175.439,Left,13.30499,0_2,51
11688,1400.645,886.6816_0.8651666_1174.519,Left,8.191936,0_0,51
11689,1401.605,948.4979_0.8651666_909.7896,Left,27.5946,0_0,65_61
11690,1402.885,948.4979_1.710887_909.7896,Left,5.654012,1_1,65_61
11691,1403.365,945.5281_1.362484_909.3644,Left,26.0566,1_2,65
11692,1404.165,877.7881_0.730626_1173.138,Left,15.34629,0_3,51_66
11693,1405.286,757.6463_0.8651666_1029.935,Right,10.0964,0_0,66
11694,1406.086,760.5212_0.8651666_1012.166,Right,27.42363,0_0,66_65
11695,1406.406,933.6493_0.8433979_907.6638,Left,6.588593,0_2,65
11696,1407.846,1130.014_0.730626_1082.596,Left,9.404611,0_3,61
11697,1408.166,892.6105_0.8429536_1175.439,Left,13.59448,0_1,51
11698,1408.806,939.5887_1.710887_908.5142,Left,26.55482,1_1,65
11699,1409.126,1127.173_0.8433979_1100.371,Left,21.04459,0_2,61_51
11700,1409.286,759.5629_0.8651666_1018.089,Right,11.51253,0_0,66_61
11701,1409.767,942.5584_0.730626_908.9393,Left,19.85302,0_3,65
11702,1410.247,936.619_0.8433979_908.089,Left,12.49886,0_2,65
11703,1412.327,880.7526_0.9621004_1173.598,Left,21.96571,2_0,51
11704,1412.647,948.4979_0.9621004_909.7896,Left,20.5331,2_0,65_61
11705,1413.767,1127.173_0.730626_1100.371,Left,10.37538,0_3,61_51
11706,1413.927,759.5629_0.730626_1018.089,Right,29.30922,0_3,66_61
11707,1414.248,933.6493_0.9621004_907.6638,Left,19.05168,2_0,65
11708,1414.888,1130.014_0.8651666_1082.596,Left,30.61879,0_0,61
11709,1415.368,948.4979_0.730626_909.7896,Left,10.72325,0_3,65_61
11710,1415.688,1128.12_0.688456_1094.446,Left,26.91605,0_4,61_66
11711,1416.008,758.6046_0.9621004_1024.012,Right,7.685275,2_0,66
11712,1416.648,758.1254_0.8433979_1026.974,Right,11.73734,0_2,66
11713,1416.968,759.5629_0.8433979_1018.089,Right,6.60872,0_2,66_61
11714,1417.928,1129.54_0.9621004_1085.559,Left,11.2348,2_0,61
11715,1418.408,1127.173_0.8651666_1100.371,Left,22.6192,0_0,61_51
11716,1418.568,1127.646_0.8433979_1097.408,Left,26.04427,0_2,61_66
11717,1420.809,1127.173_0.730626_1100.371,Left,12.69246,0_3,61_51
11718,1421.129,1129.067_0.8429536_1088.521,Left,17.74803,0_1,61_66
11719,1422.409,758.6046_0.9621004_1024.012,Right,17.44494,2_0,66
11720,1422.889,760.042_0.8429536_1015.128,Right,17.50459,0_1,66_61
11721,1422.889,892.6105_0.688456_1175.439,Left,9.559247,0_4,51
11722,1423.37,759.0837_0.730626_1021.051,Right,12.3142,0_3,66_61
11723,1425.29,1130.014_0.9621004_1082.596,Left,27.08779,2_0,61
11724,1425.77,942.5584_0.9621004_908.9393,Left,20.10702,2_0,65
11725,1426.09,1128.12_0.8651666_1094.446,Left,19.70071,0_0,61_66
11726,1427.53,1127.173_0.8429536_1100.371,Left,24.11657,0_1,61_51
11727,1428.171,892.6105_0.730626_1175.439,Left,15.50911,0_3,51
11728,1429.771,933.6493_0.8433979_907.6638,Left,29.67662,0_2,65
11729,1429.771,758.6046_0.688456_1024.012,Right,9.103559,0_4,66
11730,1432.171,948.4979_0.8651666_909.7896,Left,27.88508,0_0,65_61
11731,1432.331,877.7881_0.730626_1173.138,Left,18.17194,0_3,51_66
11732,1432.812,760.5212_0.688456_1012.166,Right,28.99149,0_4,66_65
11733,1433.292,758.1254_0.688456_1026.974,Right,6.637875,0_4,66
11734,1437.933,892.6105_0.8429536_1175.439,Left,29.27928,0_1,51
11735,1438.413,877.7881_0.8651666_1173.138,Left,12.47379,0_0,51
11736,1439.373,760.5212_0.9621004_1012.166,Right,22.3813,2_0,66
